text_id,post_text,text_clean,sentiment_label,sentiment_label_id,topic_category,topic_category_id
TXT_04443,Making a difference in the world! #20 overall and 1st IT company. IBM on the Change the world via @user,Making a difference in the world! #20 overall and 1st IT company. IBM on the Change the world via @user,Positive,2,Community_Discussion,1
TXT_04445,Updating tomorrow but I won't be on twitter much. I love you all and stay Gucci if you need me text me. @user @user,Updating tomorrow but I won't be on twitter much. I love you all and stay Gucci if you need me text me. @user @user,Positive,2,Community_Discussion,1
TXT_04446,I'm a Red Sox fan &amp; this man should have just SAT DOWN after his bloody sock salvation &amp; never said anything again.,I'm a Red Sox fan & this man should have just SAT DOWN after his bloody sock salvation & never said anything again.,Negative,0,Technical_Issues,3
TXT_04448,"@user Bro I love the new song \""""""""Poetic Justice\"""""""" You\u2019re doing great things. May God Bless""","@user Bro I love the new song \""""""""Poetic Justice\"""""""" You’re doing great things. May God Bless""",Positive,2,Community_Discussion,1
TXT_04449,Can\u2019t wait for skyfall 1st of Nov! Is listening to the OST on spotify considered a spoiler? I =P #fb,Can’t wait for skyfall 1st of Nov! Is listening to the OST on spotify considered a spoiler? I =P #fb,Positive,2,Community_Discussion,1
TXT_04450,"Who wants to go with me to a Chris Brown, Kid ink, Omarion concert this Thursday? I have tickets","Who wants to go with me to a Chris Brown, Kid ink, Omarion concert this Thursday? I have tickets",Neutral,1,Community_Discussion,1
TXT_04451,Of course it\u2019s Aston Villa.  Played them off the park on Saturday.  Bring it on!,Of course it’s Aston Villa. Played them off the park on Saturday. Bring it on!,Neutral,1,Community_Discussion,1
TXT_04452,Y'all want Kanye West to die 1st to appreciate him?,Y'all want Kanye West to die 1st to appreciate him?,Neutral,1,Technical_Issues,3
TXT_04454,had a great weekend with the family. Went to the Ritz Carlton which is the BEST hotel EVER. Thanks mom I enjoyed myself. Sat by the band,had a great weekend with the family. Went to the Ritz Carlton which is the BEST hotel EVER. Thanks mom I enjoyed myself. Sat by the band,Positive,2,Account_Security,0
TXT_04455,Elizabeth Pena dead at 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it.  :ahhh::ahhh::ahhh:,Elizabeth Pena dead at 55. Jan Hooks at 57. WTF!!! I'm getting old. Stop it. :ahhh::ahhh::ahhh:,Negative,0,Community_Discussion,1
TXT_04456,"""Tracy McGrady signed with a team in China today.  Clearly, that team does not have aspirations of reaching the 2nd round""","""Tracy McGrady signed with a team in China today. Clearly, that team does not have aspirations of reaching the 2nd round""",Negative,0,Community_Discussion,1
TXT_04457,Nothing like a bit of Iron Maiden to get you going on a Monday morning,Nothing like a bit of Iron Maiden to get you going on a Monday morning,Positive,2,Community_Discussion,1
TXT_04458,"""18 Dec 1979, the UN called on nations to stop discriminating against women. 36 yrs &amp; Iran continues to ignore #CEDAW","""18 Dec 1979, the UN called on nations to stop discriminating against women. 36 yrs & Iran continues to ignore #CEDAW",Negative,0,Community_Discussion,1
TXT_04459,I fail to be an Ant in my new video! Ant-Man review coming tomorrow guys hope you like it!,I fail to be an Ant in my new video! Ant-Man review coming tomorrow guys hope you like it!,Positive,2,Community_Discussion,1
TXT_04461,Who wants to go to a Pride Parade with me Saturday?,Who wants to go to a Pride Parade with me Saturday?,Positive,2,Community_Discussion,1
TXT_04463,@user the pieces that made the Fall show will be posted on the MPAC FB page\u002c Twitter & posted up in the Murphy Center tomorrow!,"@user the pieces that made the Fall show will be posted on the MPAC FB page, Twitter & posted up in the Murphy Center tomorrow!",Neutral,1,Community_Discussion,1
TXT_04464,".@JenniferJJacobs: Rick Perry: A young 1st term senator put country's economy and foreign policy in the ditch, time for experienced leader.",".@user: Rick Perry: A young 1st term senator put country's economy and foreign policy in the ditch, time for experienced leader.",Neutral,1,Community_Discussion,1
TXT_04465,@user @user @user saw my 1st concert in 91 acdc then saw nirvana at the big day out WOW still remember likeyesterday,@user @user @user saw my 1st concert in 91 acdc then saw nirvana at the big day out WOW still remember likeyesterday,Positive,2,Community_Discussion,1
TXT_04466,Anybody wanna go see hotel trannsylvania\u002c frankenweenie\u002c pitch perfect\u002c and that movie with viola davis as a teacher with me tomorrow?,"Anybody wanna go see hotel trannsylvania, frankenweenie, pitch perfect, and that movie with viola davis as a teacher with me tomorrow?",Neutral,1,Community_Discussion,1
TXT_04467,I should go watch Ant-Man tomorrow because I really want to watch it and have yet to see it.,I should go watch Ant-Man tomorrow because I really want to watch it and have yet to see it.,Positive,2,Community_Discussion,1
TXT_04468,"For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers.","For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers.",Positive,2,Community_Discussion,1
TXT_04470,"""The US is so weak, Iran is now letting uranium fall into the hands of the Russians. #makeamericagreatagain","""The US is so weak, Iran is now letting uranium fall into the hands of the Russians. #makeamericagreatagain",Negative,0,Community_Discussion,1
TXT_04471,AC/DC is in Toronto tomorrow and I can't believe I'm gonna miss it,AC/DC is in Toronto tomorrow and I can't believe I'm gonna miss it,Negative,0,Community_Discussion,1
TXT_04472,World Music Festival is in full swing! See you tomorrow evening in Millennium Park with the Maria de Barros at 6pm!  #Chicago #WMFChicago,World Music Festival is in full swing! See you tomorrow evening in Millennium Park with the Maria de Barros at 6pm! #Chicago #WMFChicago,Positive,2,Community_Discussion,1
TXT_04473,"Google forgot second page, as well forgot many things. The fax. And a bunch of other things.  Told work to expect it on friday","Google forgot second page, as well forgot many things. The fax. And a bunch of other things. Told work to expect it on friday",Negative,0,Community_Discussion,1
TXT_04475,This may be the greatest internet video of all time. Randy Orton vs The Avengers - Age of RKO,This may be the greatest internet video of all time. Randy Orton vs The Avengers - Age of RKO,Positive,2,Community_Discussion,1
TXT_04476,Just got done playing Mass Effect 3 multiplayer for PC for alittle bit.Now i\u2019m gonna watch Friday the 13th on the AMC channel. @user,Just got done playing Mass Effect 3 multiplayer for PC for alittle bit.Now i’m gonna watch Friday the 13th on the AMC channel. @user,Neutral,1,Community_Discussion,1
TXT_04477,"""Get in the Halloween spirit and back Chill 3rd Edition: A Horror Roleplaying Game, via @user","""Get in the Halloween spirit and back Chill 3rd Edition: A Horror Roleplaying Game, via @user",Neutral,1,Community_Discussion,1
TXT_04478,"""A no no, Kanye announces he's running for president, and nicki gets crazy with Miley all in the the same night.. It's Sunday wtf""","""A no no, Kanye announces he's running for president, and nicki gets crazy with Miley all in the the same night.. It's Sunday wtf""",Negative,0,Community_Discussion,1
TXT_04479,@user Perron? Really? Gagner is no comparison. Perron=1st liner Gagner=3rd liner. One 8 pt game and people forget that he is a bum????,@user Perron? Really? Gagner is no comparison. Perron=1st liner Gagner=3rd liner. One 8 pt game and people forget that he is a bum????,Neutral,1,Community_Discussion,1
TXT_04480,@user this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec,@user this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec,Positive,2,Community_Discussion,1
TXT_04483,"Morgan Stanley Rating Update on Monsanto Company (NYSE:MON): In a research note released to the investors, Mor...","Morgan Stanley Rating Update on Monsanto Company (NYSE:MON): In a research note released to the investors, Mor...",Positive,2,Technical_Issues,3
TXT_04484,For any of those who went to see the Dancing On Ice tour this year the DVD of the tour comes out November 26th 2012,For any of those who went to see the Dancing On Ice tour this year the DVD of the tour comes out November 26th 2012,Neutral,1,Community_Discussion,1
TXT_04485,"fuck im sad, last tuesday i was at harry potter studio tours having the greatest time ever","fuck im sad, last tuesday i was at harry potter studio tours having the greatest time ever",Neutral,1,Community_Discussion,1
TXT_04486,I'm so sad. No Inkigayo tomorrow. That means we don't get to see IU in her Halloween costume on TV. Hope she tweets a selca. Witch IU?,I'm so sad. No Inkigayo tomorrow. That means we don't get to see IU in her Halloween costume on TV. Hope she tweets a selca. Witch IU?,Negative,0,Community_Discussion,1
TXT_04487,"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?","7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?",Negative,0,Technical_Issues,3
TXT_04488,EA #E3 News you may have missed: SimCity  confirmed for Feb 2013 & SimCity Social for Facebook; Crysis 3 Feb 2013 release <c>,EA #E3 News you may have missed: SimCity confirmed for Feb 2013 & SimCity Social for Facebook; Crysis 3 Feb 2013 release <c>,Neutral,1,Community_Discussion,1
TXT_04489,30 August: Taylor Swift accepting her award for Blank Space with the Bad Blood squad at the MTV VMA Red Carpet,30 August: Taylor Swift accepting her award for Blank Space with the Bad Blood squad at the MTV VMA Red Carpet,Neutral,1,Community_Discussion,1
TXT_04490,Previously: Floyd Mayweather pictured for the 1st time since fight with Pacquiao,Previously: Floyd Mayweather pictured for the 1st time since fight with Pacquiao,Neutral,1,Feature_Feedback,2
TXT_04491,I'm going to claytons tomorrow morning but I'm too tired to think about what I'm gonna wear. Looks like another ugly day with him. Oh well,I'm going to claytons tomorrow morning but I'm too tired to think about what I'm gonna wear. Looks like another ugly day with him. Oh well,Negative,0,Feature_Feedback,2
TXT_04492,Spaghetti dinner/movie for the Barbarians football team. Big game tomorrow vs Upland!! Go Barbs!!!,Spaghetti dinner/movie for the Barbarians football team. Big game tomorrow vs Upland!! Go Barbs!!!,Positive,2,Community_Discussion,1
TXT_04494,@user we were discussing lugging those around and the glorious click of classic IBM mechanical keyboards at after work drinks Friday,@user we were discussing lugging those around and the glorious click of classic IBM mechanical keyboards at after work drinks Friday,Positive,2,Community_Discussion,1
TXT_04496,@user @user Roll on the 20th and Kerry,@user @user Roll on the 20th and Kerry,Neutral,1,Community_Discussion,1
TXT_04497,"@user on the 11th, or as I like to call, the day the chosen one was born, and by chosen one I mean Hulk Hogan""","@user on the 11th, or as I like to call, the day the chosen one was born, and by chosen one I mean Hulk Hogan""",Positive,2,Community_Discussion,1
TXT_04498,Sharknado 3 may have overdone it just a little bit. And that's saying something for a Sharknado movie.,Sharknado 3 may have overdone it just a little bit. And that's saying something for a Sharknado movie.,Negative,0,Community_Discussion,1
TXT_04501,@user 1. When did you get into Kpop? Oct 8 '13,@user 1. When did you get into Kpop? Oct 8 '13,Neutral,1,Community_Discussion,1
TXT_04502,25 dead in key Syrian border town due to major isis offensive in collaboration with Erdogan and Turkey.,25 dead in key Syrian border town due to major isis offensive in collaboration with Erdogan and Turkey.,Negative,0,Community_Discussion,1
TXT_04504,The 'Muslims Facing Tomorrow' organization is as big of a joke as the 'Muslim Canadian Congress' organization.,The 'Muslims Facing Tomorrow' organization is as big of a joke as the 'Muslim Canadian Congress' organization.,Negative,0,Community_Discussion,1
TXT_04505,I'm watching Monday's Big Brother and Clay is in it but I'm confused because he was evicted last Thursday?,I'm watching Monday's Big Brother and Clay is in it but I'm confused because he was evicted last Thursday?,Negative,0,Community_Discussion,1
TXT_04506,May God bless the people of Israel and keep them safe.,May God bless the people of Israel and keep them safe.,Positive,2,Community_Discussion,1
TXT_04507,"I told my dad I'm going to see messi on Tuesday , and he called me a bastard cuz he can't go","I told my dad I'm going to see messi on Tuesday , and he called me a bastard cuz he can't go",Positive,2,Community_Discussion,1
TXT_04508,"""Have 4 tickets available for Justin Bieber at London o2 on the 11th of October Block B3, Row K, Seat 49-52 #JustinBiebertickets""","""Have 4 tickets available for Justin Bieber at London o2 on the 11th of October Block B3, Row K, Seat 49-52 #JustinBiebertickets""",Neutral,1,Community_Discussion,1
TXT_04509,one may argue yakub has gone thro process. hanging on his birthday is bigger message and scar to paki lovers. dangerous game has just begun,one may argue yakub has gone thro process. hanging on his birthday is bigger message and scar to paki lovers. dangerous game has just begun,Negative,0,Community_Discussion,1
TXT_04512,"""Next Saturday, be sure to check out NERO and Adventure Club with Fareoh at HAMMERSTEIN BALLROOM at Manhattan...","""Next Saturday, be sure to check out NERO and Adventure Club with Fareoh at HAMMERSTEIN BALLROOM at Manhattan...",Neutral,1,Community_Discussion,1
TXT_04513,Did you know that 'David Bowie' was Trending Topic on Friday 20 for 4 hours in Amsterdam? #trndnl,Did you know that 'David Bowie' was Trending Topic on Friday 20 for 4 hours in Amsterdam? #trndnl,Positive,2,Community_Discussion,1
TXT_04514,Gold edges down ahead of US jobs data: SINGAPORE (Reuters) - Gold edged lower on Friday\u002c with investors waiting for...,"Gold edges down ahead of US jobs data: SINGAPORE (Reuters) - Gold edged lower on Friday, with investors waiting for...",Negative,0,Technical_Issues,3
TXT_04515,Jets over spent on Decker and sat back like he was Aaron Rodgers,Jets over spent on Decker and sat back like he was Aaron Rodgers,Negative,0,Community_Discussion,1
TXT_04516,"""Opening today \""""""""The Inbetweeners\"""""""" (15) 20.45 and Cowboys & Aliens (12a) 20.20 Remember it's Super Saver Day,so you...","""Opening today \""""""""The Inbetweeners\"""""""" (15) 20.45 and Cowboys & Aliens (12a) 20.20 Remember it's Super Saver Day,so you...",Positive,2,Community_Discussion,1
TXT_04517,"@user lol I'm supposed to be going to Milan tonight with my girl, what are you up to tomorrow night""","@user lol I'm supposed to be going to Milan tonight with my girl, what are you up to tomorrow night""",Positive,2,Community_Discussion,1
TXT_04519,"me: sorry professor.. i won't be in class tomorrow... i have an appointment  me, actually: goes to the today show to see justin","me: sorry professor.. i won't be in class tomorrow... i have an appointment me, actually: goes to the today show to see justin",Neutral,1,Technical_Issues,3
TXT_04521,Not new but worth reading again if you have already: Google's Hiring Wishlist #learning #cognition,Not new but worth reading again if you have already: Google's Hiring Wishlist #learning #cognition,Positive,2,Community_Discussion,1
TXT_04522,Listen Kendrick hard but that last Album was weak af yal can remove yal lips from his dick cause the 1st Album was wayyyyyy harder,Listen Kendrick hard but that last Album was weak af yal can remove yal lips from his dick cause the 1st Album was wayyyyyy harder,Neutral,1,Community_Discussion,1
TXT_04524,Tomorrow haunted house with Sam kaitlyn marisela Yesinea marcos and maybe Walter and Katie xD,Tomorrow haunted house with Sam kaitlyn marisela Yesinea marcos and maybe Walter and Katie xD,Neutral,1,Community_Discussion,1
TXT_04526,I haven't even officially started working at Dunkin yet and I already don't want to go in tomorrow lol,I haven't even officially started working at Dunkin yet and I already don't want to go in tomorrow lol,Negative,0,Community_Discussion,1
TXT_04527,"""this guy is devil himself but always calling Muslims """"Devil"""", may Allah make him blind may Allah destroy him. As if 24/7 he doesn't sleep""","""this guy is devil himself but always calling Muslims """"Devil"""", may Allah make him blind may Allah destroy him. As if 24/7 he doesn't sleep""",Negative,0,Community_Discussion,1
TXT_04528,Did John Kasich stand out in GOP forum?: Kasich delivered clear performance at Monday's GOP forum. But with so...,Did John Kasich stand out in GOP forum?: Kasich delivered clear performance at Monday's GOP forum. But with so...,Neutral,1,Community_Discussion,1
TXT_04529,New iPhone announcement tonight. If I don't get one ordered tomorrow with @user for my upgrade there will probably be tears.,New iPhone announcement tonight. If I don't get one ordered tomorrow with @user for my upgrade there will probably be tears.,Positive,2,Community_Discussion,1
TXT_04530,6. In the 7th grade I stole the janitors keys so I can go into the comp lab n print out twilight pictures for my wall,6. In the 7th grade I stole the janitors keys so I can go into the comp lab n print out twilight pictures for my wall,Positive,2,Community_Discussion,1
TXT_04531,SACK! Jamal Wilson with a SACK of Chris Brown! 3rd down coming up,SACK! Jamal Wilson with a SACK of Chris Brown! 3rd down coming up,Positive,2,Technical_Issues,3
TXT_04534,"""Since Midnight Memories, I knew that Zayn will be the 1st to left, I watched almost all of their performance &amp; Zayn is not that into them.""","""Since Midnight Memories, I knew that Zayn will be the 1st to left, I watched almost all of their performance & Zayn is not that into them.""",Neutral,1,Community_Discussion,1
TXT_04535,Sad that the new episode for Naruto on thurs is basically a filler again,Sad that the new episode for Naruto on thurs is basically a filler again,Negative,0,Community_Discussion,1
TXT_04537,Imagine how deprived we'd be without the Sunday morning shows sharing with us the wisdom of Sarah Palin and Dick Cheney. #p2 #topprog,Imagine how deprived we'd be without the Sunday morning shows sharing with us the wisdom of Sarah Palin and Dick Cheney. #p2 #topprog,Negative,0,Community_Discussion,1
TXT_04538,ive been to the library twice and both times ive sat in swanky chairs watching netflix #lit #collegegoals #woo,ive been to the library twice and both times ive sat in swanky chairs watching netflix #lit #collegegoals #woo,Positive,2,Community_Discussion,1
TXT_04539,@user When I hear the words Monday Night Football I still think Frank Gifford. Thank you for sharing his testimony on the air!,@user When I hear the words Monday Night Football I still think Frank Gifford. Thank you for sharing his testimony on the air!,Positive,2,Community_Discussion,1
TXT_04541,RT @user PJ Harvey to play the Royal Albert Hall for the first time this October,RT @user PJ Harvey to play the Royal Albert Hall for the first time this October,Neutral,1,Community_Discussion,1
TXT_04542,"You'll love this. @user #BlastFromThePast, Federer, Murray, Serena, Djokovic. Its got it all. #WorthTheRead","You'll love this. @user #BlastFromThePast, Federer, Murray, Serena, Djokovic. Its got it all. #WorthTheRead",Positive,2,Community_Discussion,1
TXT_04543,Why Joe Biden May Be the Best Hope for Small Businesses,Why Joe Biden May Be the Best Hope for Small Businesses,Positive,2,Community_Discussion,1
TXT_04546,Who are the danger men Newcastle Utd have to look out for on Sunday against West Brom ?,Who are the danger men Newcastle Utd have to look out for on Sunday against West Brom ?,Negative,0,Community_Discussion,1
TXT_04547,November 21 Yung Nation going to be in Monroe at the club its high school night,November 21 Yung Nation going to be in Monroe at the club its high school night,Neutral,1,Community_Discussion,1
TXT_04548,"""You can catch these guys performing late night at the Gin Mill and Grille in Northampton, PA this Friday!! This...","""You can catch these guys performing late night at the Gin Mill and Grille in Northampton, PA this Friday!! This...",Neutral,1,Community_Discussion,1
TXT_04549,"""Came 6 hours before the Ed Sheeran concert began,i waited in the hot sun and almost passed out with barely any water.But it was so worth it""","""Came 6 hours before the Ed Sheeran concert began,i waited in the hot sun and almost passed out with barely any water.But it was so worth it""",Positive,2,Community_Discussion,1
TXT_04550,"""Alexander Lavrentiev secretly visited Israel last Thursday, hosted by the incoming head of Mossad  @user","""Alexander Lavrentiev secretly visited Israel last Thursday, hosted by the incoming head of Mossad @user",Neutral,1,Community_Discussion,1
TXT_04552,@user @user @user If @user can't win the open tomorrow then I want Paul Dunne @user from Wicklow to win!,@user @user @user If @user can't win the open tomorrow then I want Paul Dunne @user from Wicklow to win!,Neutral,1,Community_Discussion,1
TXT_04553,@user Italy miss you :) x come back as soon as March to Milan! We are waiting only you and @user,@user Italy miss you :) x come back as soon as March to Milan! We are waiting only you and @user,Positive,2,Community_Discussion,1
TXT_04554,"""focus on the fact that we have to get Calibraska to #1 tomorrow, not on petty drama lol""","""focus on the fact that we have to get Calibraska to #1 tomorrow, not on petty drama lol""",Neutral,1,Community_Discussion,1
TXT_04555,"""Tim Chaisson is heading out on an Australian Tour with his first stop in Newcastle, NSW on the 13th. His new tour...","""Tim Chaisson is heading out on an Australian Tour with his first stop in Newcastle, NSW on the 13th. His new tour...",Positive,2,Community_Discussion,1
TXT_04557,@user I'm glad he reneged on 4th group. Israel got no credit for first 76 released and Abbas didn't come to the table in good faith.,@user I'm glad he reneged on 4th group. Israel got no credit for first 76 released and Abbas didn't come to the table in good faith.,Neutral,1,Community_Discussion,1
TXT_04558,Drake\u002c lil Wayne\u002c dr dre\u002c wiz\u002c Mac\u002c all dem haters gonna be jealous of our tweets in the sun rise motha fuckas @user,"Drake, lil Wayne, dr dre, wiz, Mac, all dem haters gonna be jealous of our tweets in the sun rise motha fuckas @user",Negative,0,Community_Discussion,1
TXT_04560,@user introduced me to Big L when i was in the 9th grade. i was really deaf to real hip hop music back in the 9th grade lol,@user introduced me to Big L when i was in the 9th grade. i was really deaf to real hip hop music back in the 9th grade lol,Neutral,1,Community_Discussion,1
TXT_04563,watching a year with armin van buuren for the 4th time,watching a year with armin van buuren for the 4th time,Neutral,1,Community_Discussion,1
TXT_04564,The color Orange is 50/50 in my mind. 1st the good: Orangutans &amp; the Netflix show. Now the awful: Boehner's face &amp; Trump's hair.,The color Orange is 50/50 in my mind. 1st the good: Orangutans & the Netflix show. Now the awful: Boehner's face & Trump's hair.,Neutral,1,Community_Discussion,1
TXT_04566,I\u2019m very excited to announce that I\u2019ll be opening for the amazing @user again this coming Tuesday at Irving Plaza NYC!,I’m very excited to announce that I’ll be opening for the amazing @user again this coming Tuesday at Irving Plaza NYC!,Positive,2,Community_Discussion,1
TXT_04572,"""Air mattress, no pump? Use hair dryer! Thanks Stef &amp; Shawn! Floor no mo! May I rest well tonight","""Air mattress, no pump? Use hair dryer! Thanks Stef & Shawn! Floor no mo! May I rest well tonight",Positive,2,Community_Discussion,1
TXT_04573,I wish Milan make an attempt to sign Candreva in January,I wish Milan make an attempt to sign Candreva in January,Neutral,1,Community_Discussion,1
TXT_04575,Dongwoo had a stash of bubblewrap in his bedroom & stopped Gyu from throwing it out coz he \u2019wasn\u2019t done popping it yet\u2019? LMAO! New 2nd bias!,Dongwoo had a stash of bubblewrap in his bedroom & stopped Gyu from throwing it out coz he ’wasn’t done popping it yet’? LMAO! New 2nd bias!,Neutral,1,Community_Discussion,1
TXT_04576,"""The canopy survived the winds today! Hoping to see a lot of people tomorrow at the New Earth Festival in Atlanta, IN""","""The canopy survived the winds today! Hoping to see a lot of people tomorrow at the New Earth Festival in Atlanta, IN""",Positive,2,Community_Discussion,1
TXT_04579,Show me your 7th grade literature term paper on Iron Maiden lyrics so I know it's real.,Show me your 7th grade literature term paper on Iron Maiden lyrics so I know it's real.,Neutral,1,Community_Discussion,1
TXT_04580,Angela Merkel says border controls may have to be restored It's a pity she didn't  listen before it was too late.,Angela Merkel says border controls may have to be restored It's a pity she didn't listen before it was too late.,Negative,0,Community_Discussion,1
TXT_04582,2nd half about to start.... forza milan,2nd half about to start.... forza milan,Neutral,1,Community_Discussion,1
TXT_04585,OMG A Trump supporter on #CNN just suggested that Jeb Bush may have low testosterone which is why he's low energy.,OMG A Trump supporter on #CNN just suggested that Jeb Bush may have low testosterone which is why he's low energy.,Negative,0,Community_Discussion,1
TXT_04586,"""Report: Michael Dyer stopped in March with gun, marijuana by unusually understanding state trooper: Sunday, Arka...","""Report: Michael Dyer stopped in March with gun, marijuana by unusually understanding state trooper: Sunday, Arka...",Negative,0,Community_Discussion,1
TXT_04587,please please please STOP with the requests for Ice Cube's son &amp; DC Young Fly to star in a new Friday movie.,please please please STOP with the requests for Ice Cube's son & DC Young Fly to star in a new Friday movie.,Negative,0,Community_Discussion,1
TXT_04589,@user Your review reminded me I still need 2 read the very 1st Percy Jackson book! Heroes of Olympus is an offshoot series from it?,@user Your review reminded me I still need 2 read the very 1st Percy Jackson book! Heroes of Olympus is an offshoot series from it?,Neutral,1,Community_Discussion,1
TXT_04590,niggas boutta be DROPPIN like flies down georgetown tomorrow \u002c you wont catchh me there !,"niggas boutta be DROPPIN like flies down georgetown tomorrow , you wont catchh me there !",Negative,0,Technical_Issues,3
TXT_04591,Might be getting a little excited about seeing Foo Fighters on Saturday. #rock,Might be getting a little excited about seeing Foo Fighters on Saturday. #rock,Positive,2,Community_Discussion,1
TXT_04592,@user it's on Sunday huh? Do you know what time? Nia forgot lol,@user it's on Sunday huh? Do you know what time? Nia forgot lol,Neutral,1,Community_Discussion,1
TXT_04594,"""RT @user Very impressed with Joco Teenage Republicans! 16 teens showed up today, ready to #fight big government and Obama! #NObama""","""RT @user Very impressed with Joco Teenage Republicans! 16 teens showed up today, ready to #fight big government and Obama! #NObama""",Positive,2,Community_Discussion,1
TXT_04595,On Remembrance Sunday my primary thought is of this very day in 1987-when the IRA tried 2 murder members of my family for daring to remember,On Remembrance Sunday my primary thought is of this very day in 1987-when the IRA tried 2 murder members of my family for daring to remember,Negative,0,Community_Discussion,1
TXT_04597,Got a great piece for you History buffs Friday morning\u002c a game between Schalke & Bayern that marked the end of Germany\u2019s greatest ever side.,"Got a great piece for you History buffs Friday morning, a game between Schalke & Bayern that marked the end of Germany’s greatest ever side.",Positive,2,Community_Discussion,1
TXT_04600,@user I don't know. Chuck Norris may have something to say about that,@user I don't know. Chuck Norris may have something to say about that,Neutral,1,Community_Discussion,1
TXT_04601,the 1st twilight is soooo bad,the 1st twilight is soooo bad,Negative,0,Community_Discussion,1
TXT_04602,"""Yoga, removing the obstacles that may obstruct our light shining through #letyourlightshine #share","""Yoga, removing the obstacles that may obstruct our light shining through #letyourlightshine #share",Positive,2,Community_Discussion,1
TXT_04603,"""Piers Newbery : @user  Murray breaks back in the 3rd, huge roar, crowd loving it. Not sure Lamps expe......","""Piers Newbery : @user Murray breaks back in the 3rd, huge roar, crowd loving it. Not sure Lamps expe......",Positive,2,Community_Discussion,1
TXT_04605,And I never had a good time I sat by my bedside with papers\u002c poetry about Estella.   #Greatexpectations,"And I never had a good time I sat by my bedside with papers, poetry about Estella. #Greatexpectations",Negative,0,Community_Discussion,1
TXT_04608,I\u2019m sitting home on a Saturday night watching Silent House with my parents. #looooser xP,I’m sitting home on a Saturday night watching Silent House with my parents. #looooser xP,Negative,0,Community_Discussion,1
TXT_04609,Muslims in Nepal we will live &amp; fight with each other don't want a 3rd party interference.....,Muslims in Nepal we will live & fight with each other don't want a 3rd party interference.....,Negative,0,Community_Discussion,1
TXT_04612,Mamedyarov beats Nakamura in the 7th round of the London Grand Prix. What a game!,Mamedyarov beats Nakamura in the 7th round of the London Grand Prix. What a game!,Positive,2,Community_Discussion,1
TXT_04615,I\u2019m missing VCU\u2019s 1st scrimmage against VUU to study for an exam. Apparently #Havoc is here: 53-13 VCU up in just the 1st qtr. #damn,I’m missing VCU’s 1st scrimmage against VUU to study for an exam. Apparently #Havoc is here: 53-13 VCU up in just the 1st qtr. #damn,Negative,0,Technical_Issues,3
TXT_04617,Andando in bicicletta a Roma -- si puo' dividere (share) pure li! Shareable: Changing Bike Culture in the Eternal City:,Andando in bicicletta a Roma -- si puo' dividere (share) pure li! Shareable: Changing Bike Culture in the Eternal City:,Neutral,1,Community_Discussion,1
TXT_04619,"""Carly Fiorina: now 3rd/4th place in most IA polling, not going to be allowed into the CNN debate because LOL MAY/JUNE POLLING MATTERS.""","""Carly Fiorina: now 3rd/4th place in most IA polling, not going to be allowed into the CNN debate because LOL MAY/JUNE POLLING MATTERS.""",Negative,0,Community_Discussion,1
TXT_04620,I really wanted to go see plies tomorrow but all the ratchets gone be in there so I\u2019ll pass lol,I really wanted to go see plies tomorrow but all the ratchets gone be in there so I’ll pass lol,Neutral,1,Community_Discussion,1
TXT_04621,I support Sunday Oliseh 100% on this new Super Eagles list. Make us proud boys. We believe in you. #SourEagles,I support Sunday Oliseh 100% on this new Super Eagles list. Make us proud boys. We believe in you. #SourEagles,Positive,2,Community_Discussion,1
TXT_04624,When you were gonna get some Netflix and Chill sex tomorrow but you start your period,When you were gonna get some Netflix and Chill sex tomorrow but you start your period,Negative,0,Community_Discussion,1
TXT_04626,"""Stars of tomorrow? UFC boss Dana White points to Paige VanZant, Sage Northcutt: The UFC is on the verge o... #UFC""","""Stars of tomorrow? UFC boss Dana White points to Paige VanZant, Sage Northcutt: The UFC is on the verge o... #UFC""",Neutral,1,Community_Discussion,1
TXT_04629,Not wearing make up to Dublin tomorrow until I\u2019m getting ready for the party. Help.,Not wearing make up to Dublin tomorrow until I’m getting ready for the party. Help.,Negative,0,Community_Discussion,1
TXT_04630,This picture sums it all up!  I am headed on my 2nd earned trip with Younique in just a few days. I got my...,This picture sums it all up! I am headed on my 2nd earned trip with Younique in just a few days. I got my...,Positive,2,Community_Discussion,1
TXT_04631,"""Tomorrow's field trip day, so I deserve Dunkin bfast. Then it's Friday, so definitely deserve Dunkin. And well Saturdays are special so...""","""Tomorrow's field trip day, so I deserve Dunkin bfast. Then it's Friday, so definitely deserve Dunkin. And well Saturdays are special so...""",Neutral,1,Community_Discussion,1
